0.151016
0.5707599
0.8915473
0.6131754
0.921235
0.5652743
0.7156362
0.9914429
0.2814781
1
0.8473328
0.2801138
0.7436747
0.1120317
0.9626017
0.9904559
0.8803351
0.2199534
0.8118262
1
0.8491841
0.5583181
0.8377133
0.1217883
0.1893484
0.3161922
0.6040857
0.9724486
0.5857451
1
0.2606007
0.8840655
0.8158127
0.9777513
0.6799214
0.2171615
0.745434
0.7259712
0.7699687
0.8702552
0.3274111
0.3155633
0.70704
0.2826128
0.240474
0.9669585
0.4548815
0.8068558
0.3605364
1
0.2831132
0.4935869
0.758046
0.3901776
0.5519868
0.07371868
0.7122201
0.3288862
